fecha;station_id;estacion;temperatura_12h_C;hora_temperatura;humedad_12h_pct;hora_humedad;viento_12h_kmh;hora_viento;lluvia_24h_mm;direccion_vectorial_diaria_deg;FFMC;DMC;DC;ISI;BUI;FWI
2021-03-28;C017;Miramon;22.36;12:00;39.38;12:00;4.932;12:00;0.0;146.3195363033277;87.8281754772382;10.194526789669421;20.477799999999995;4.025406888341757;10.091471184547633;4.358603382414588
2021-03-29;C017;Miramon;25.51;12:00;28.7;12:00;15.732000000000001;12:00;0.0;161.01206018561209;91.83190153231824;13.42865243746942;24.773599999999995;12.298376384731405;13.283717760630601;13.615704480380263
2021-03-30;C017;Miramon;25.38;12:00;23.37;12:00;11.196;12:00;0.0;166.7118035414578;93.27692522448105;16.88756266450942;29.045999999999996;11.991140485017699;16.706275244418162;14.838629494166456
2021-03-31;C017;Miramon;26.35;12:00;18.16;12:00;13.464;12:00;0.0;163.97555582727955;94.69082000037714;20.716960201309423;33.492999999999995;16.35297002594361;20.501106429892676;20.540276775696796
2021-04-01;C017;Miramon;26.29;12:00;22.52;12:00;8.208;12:00;0.0;157.4898972461915;94.74172615285595;25.86179683081342;39.179199999999994;12.636082502964284;25.605313802881028;18.901967824921783
2021-04-02;C017;Miramon;18.58;12:00;69.18;12:00;13.572000000000001;12:00;0.0;286.8029591592697;87.1129198288216;27.33223806524542;43.477599999999995;5.6171378403159355;27.097119235088424;10.36475658457837
2021-04-03;C017;Miramon;14.63;12:00;64.77;12:00;15.659999999999998;12:00;0.0;285.2445400539829;85.92313652954341;28.67571838857342;47.065;5.273763450779705;28.453961405416873;10.104229768666412
2021-04-04;C017;Miramon;13.81;12:00;61.35;12:00;12.852;12:00;0.0;273.0827683938471;85.97114802829607;30.072784911453418;50.504799999999996;4.608876027696697;29.86033787689612;9.267996308628303
2021-04-05;C017;Miramon;15.17;12:00;66.04;12:00;13.68;12:00;0.0;268.83532978672025;85.54931299317586;31.412292501597417;54.18939999999999;4.530069550376769;31.21155651642735;9.367593273724227
2021-04-06;C017;Miramon;10.12;12:00;74.0;12:00;13.716000000000001;12:00;0.4;331.2245965268815;83.82864241071604;32.11951513199742;56.96499999999999;3.590396791094499;31.93231341065595;7.755844162552725
2021-04-07;C017;Miramon;11.24;12:00;33.67;12:00;15.48;12:00;0.0;57.27809130142322;87.4847909420946;34.103850628701416;59.942199999999985;6.520968578544623;33.90844858820001;13.204561787310762
2021-04-08;C017;Miramon;20.13;12:00;38.65;12:00;11.592;12:00;0.0;175.5785977142359;89.06556815101958;37.26143166806142;64.51959999999998;6.724321382476431;37.0519919540296;14.182537071029664
2021-04-09;C017;Miramon;17.72;12:00;53.23;12:00;14.616;12:00;0.1;171.21221269248883;88.25791388786928;39.39534576930942;68.66319999999999;6.974009283223047;39.18543046166605;15.028182877373371
